name,native notation,kbsm,affine,arrow,mock,yamada,flip,mirror,unique,mutant,kiral,rotatable
7_1278,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e0 b2) d=X(e3 f0 c1 b3) e=X(c2 g0 f1 d0) f=X(d1 e2 h3 g1) g=X(e1 f3 h1 h0) h=X(g3 g2 i0 f2) i=V(h2) ['name'='7_1278'],A**23 + A**21 - 2*A**19 - 5*A**17 - A**15 + 5*A**13 + 5*A**11 - 2*A**9 - 4*A**7 - A**5 + A**3 + A,0,-A**2*L1 - 1 + 2*L1/A**2 + 5/A**4 + L1/A**6 - 5/A**8 - 5*L1/A**10 + 2/A**12 + 4*L1/A**14 + A**(-16) - L1/A**18 - 1/A**20,-w**5 - w**4 + 2*w**3 + 4*w**2 + w - 4 - 5/w + 2/w**2 + 4/w**3 - 1/w**5,2*A**28 - 5*A**26 + 2*A**25 + 7*A**24 - 7*A**23 - 7*A**22 + 12*A**21 - 3*A**20 - 14*A**19 + 8*A**18 + 3*A**17 - 9*A**16 + 2*A**15 + 6*A**14 - 9*A**12 + 7*A**11 + 7*A**10 - 15*A**9 + 3*A**8 + 11*A**7 - 8*A**6 - 3*A**5 + 6*A**4 - 3*A**2 + 1,7_1278,7_1701,False,False,True,unlikely
7_415,a=V(b0) b=X(a0 c0 d0 c1) c=X(b1 b3 d3 e0) d=X(b2 f0 g3 c2) e=X(c3 g2 h3 h2) f=X(d1 h1 g1 g0) g=X(f3 f2 e1 d2) h=X(i0 f1 e3 e2) i=V(h0) ['name'='7_415'],A**22 + A**20 - 2*A**18 - 3*A**16 + 2*A**14 + 4*A**12 - 4*A**8 - A**6 + 2*A**4 + A**2,t**2 - t - 1/t + t**(-2),A**16*L2 + A**14*L1 - 2*A**12*L2 - 3*A**10*L1 + 2*A**8*L2 + 4*A**6*L1 - A**4*L2 + A**4 - 4*A**2*L1 - 1 + 2*L1/A**2 + A**(-4),w**3 - w**2 - 4*w + 2 + 5/w - 3/w**3 + w**(-5),2*A**25 - A**24 - 3*A**23 + 4*A**22 + 2*A**21 - 7*A**20 + 2*A**19 + 5*A**18 - 8*A**17 + A**16 + 5*A**15 - 2*A**14 + A**12 + 5*A**11 - 4*A**10 - 2*A**9 + 8*A**8 - 4*A**7 - 4*A**6 + 7*A**5 - 3*A**3 + 2*A**2 + A - 1,7_415,7_694,False,False,True,unlikely
7_419,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 f3 f2) e=X(c1 g0 h3 h2) f=X(i3 i2 d3 d2) g=V(e1) h=X(i1 i0 e3 e2) i=X(h1 h0 f1 f0) ['name'='7_419'],-A**29 + A**25 - 2*A**21 + 2*A**17 - 2*A**13 + A**9 - A**5 + A,0,A**(-4) - 1/A**8 + 2/A**12 - 2/A**16 + 2/A**20 - 1/A**24 + A**(-28) - 1/A**32,3*w**2 - 5 + 3/w**2,A**25 + A**23 + A**22 + 2*A**20 + 2*A**19 + A**18 + 2*A**17 - A**14 - A**13 - A**12 - A**11 + A**9 - A**5 - A**4 + 1,7_419,7_1730,False,False,True,unlikely
5_39,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 e3 f3) e=X(c1 f2 f1 d2) f=X(g0 e2 e1 d3) g=V(f0) ['name'='5_39'],-A**19 - A**17 + A**15 + 2*A**13 - A**11 - 2*A**9 + 2*A**5 - A,0,A**4 + A**2*L1 - 1 - 2*L1/A**2 + A**(-4) + 2*L1/A**6 - 2*L1/A**10 + L1/A**14,-w**4 - w**3 + 2*w**2 + 3*w - 3/w + w**(-3),-A**20 + A**18 - A**17 - A**16 + 2*A**15 - A**14 - 2*A**13 + A**12 - A**11 - 2*A**10 - A**8 - 2*A**6 + A**5 + 2*A**4 - 2*A**3 + 2*A**2 + A - 2,5_39,5_47,False,False,True,unlikely
6_326,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e0 b2) d=X(f0 e1 c1 b3) e=X(c2 d1 f3 g3) f=X(d0 g2 g1 e2) g=X(h0 f2 f1 e3) h=V(g0) ['name'='6_326'],A**18 + A**16 + A**14 - A**12 - A**10 + A**6 - A**2,2*t**2 + t - 6 + 1/t + 2/t**2,A**(-12) + L1/A**14 + L2/A**16 - L1/A**18 - L2/A**20 + L2/A**24 - L2/A**28,w**6 + w**5 - w**3 - w**2 + 1 - 1/w**2 + w**(-4),-A**22 - A**21 - A**20 - A**19 - 2*A**18 - A**17 + A**13 - A**11 - A**8 + A**7 + A**5 - A**4 + A**2 - A + 1,6_326,6_409,False,False,True,unlikely
7_421,a=V(b0) b=X(a0 c0 d3 d2) c=X(b1 d1 e3 f0) d=X(g0 c1 b3 b2) e=X(h3 f2 f1 c2) f=X(c3 e2 e1 g1) g=X(d0 f3 h1 h0) h=X(g3 g2 i0 e0) i=V(h2) ['name'='7_421'],A**22 - 3*A**18 - 3*A**16 + 4*A**14 + 5*A**12 - 2*A**10 - 5*A**8 + 4*A**4 + A**2 - 1,-3*t + 6 - 3/t,A**28*L2 - 3*A**24*L2 - 3*A**22*L1 + 4*A**20*L2 + 5*A**18*L1 - 3*A**16*L2 + A**16 - 5*A**14*L1 + A**12*L2 - A**12 + 4*A**10*L1 + A**8 - A**6*L1,-w**3 + 2*w**2 + 3*w - 5 - 7/w + 3/w**2 + 6/w**3 + w**(-4) - 1/w**5,-A**26 + 3*A**25 + 2*A**24 - 9*A**23 + 4*A**22 + 8*A**21 - 14*A**20 + 13*A**18 - 9*A**17 - A**16 + 10*A**15 - 2*A**13 - 2*A**12 + 8*A**11 - 6*A**10 - 12*A**9 + 12*A**8 - 3*A**7 - 13*A**6 + 10*A**5 + 2*A**4 - 7*A**3 + A**2 + A - 1,7_421,7_700,False,False,True,unlikely
5_18,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e0 b2) d=X(b3 f0 f3 c1) e=X(c2 f2 g0 f1) f=X(d1 e3 e1 d2) g=V(e2) ['name'='5_18'],A**14 - A**12 - 2*A**10 + 3*A**6 + 2*A**4 - A**2 - 1,-t + 2 - 1/t,A**8 - A**6*L1 - 2*A**4 + 3 + 2*L1/A**2 - 1/A**4 - L1/A**6,-w**3 - 2*w**2 + 4 + 2/w - 1/w**2 - 1/w**3,-A**21 + A**20 + 2*A**19 - 2*A**18 + A**17 + 2*A**16 - 3*A**15 - 3*A**12 - A**11 - 2*A**10 + A**9 - A**8 - A**7 + 3*A**6 - A**5 - 2*A**4 + 2*A**3 - A**2 - A + 1,5_18,5_60,False,False,True,unlikely
7_1170,a=V(b0) b=X(a0 c0 d3 d2) c=X(b1 e0 e3 d0) d=X(c3 f0 b3 b2) e=X(c1 f3 g3 c2) f=X(d1 g2 h0 e1) g=X(h3 h2 f1 e2) h=X(f2 i0 g1 g0) i=V(h1) ['name'='7_1170'],A**22 - 3*A**18 - A**16 + 4*A**14 + 4*A**12 - 2*A**10 - 4*A**8 + A**6 + 2*A**4 - 1,2*t - 4 + 2/t,A**4 - 3 - L1/A**2 + 4/A**4 + 4*L1/A**6 - 2/A**8 - 4*L1/A**10 + A**(-12) + 2*L1/A**14 - L1/A**18,-w**4 - w**3 + 5*w**2 + 5*w - 4 - 5/w + w**(-2) + w**(-3),-A**26 + A**25 + 3*A**24 - 4*A**23 - 2*A**22 + 9*A**21 - 2*A**20 - 6*A**19 + 8*A**18 - 6*A**16 + 3*A**15 + 2*A**14 + A**13 - 3*A**12 + 6*A**11 + 4*A**10 - 9*A**9 + 4*A**8 + 5*A**7 - 8*A**6 - A**5 + 4*A**4 - 2*A**3 - 2*A**2 + A + 1,7_1170,7_643,False,False,True,unlikely
7_1059,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 f0 b2) d=X(b3 g0 e1 e0) e=X(d3 d2 f1 c1) f=X(c2 e2 h3 g1) g=X(d1 f3 h1 h0) h=X(g3 g2 i0 f2) i=V(h2) ['name'='7_1059'],-A**23 + 2*A**19 - A**17 - 4*A**15 - A**13 + 4*A**11 + 3*A**9 - 2*A**7 - 2*A**5 + A,3*t - 6 + 3/t,A**(-4) - 2/A**8 + L1/A**10 + 4/A**12 + L1/A**14 - 4/A**16 - 3*L1/A**18 + 2/A**20 + 2*L1/A**22 - L1/A**26,w**3 + 5*w**2 + 2*w - 6 - 4/w + 2/w**2 + w**(-3),2*A**24 + 4*A**23 - 4*A**22 + 7*A**20 - 6*A**19 - 2*A**18 + 7*A**17 - 2*A**16 - A**15 + A**14 + 4*A**13 - 2*A**12 - 3*A**11 + 6*A**10 - 2*A**9 - 6*A**8 + 4*A**7 + 2*A**6 - 6*A**5 + A**4 + 4*A**3 - 2*A**2 - A + 1,7_1059,7_1114,False,False,True,unlikely
6_254,a=V(b0) b=X(a0 c3 d3 c0) c=X(b3 e0 e3 b1) d=X(e2 f0 f3 b2) e=X(c1 g0 d0 c2) f=X(d1 g3 g1 d2) g=X(e1 f2 h0 f1) h=V(g2) ['name'='6_254'],-A**20 + A**16 + 2*A**14 - 3*A**10 - 2*A**8 + A**6 + 2*A**4 + A**2,-3*t + 6 - 3/t,-A**26*L1 + A**22*L1 + A**20*L2 + A**20 - 2*A**16*L2 - A**16 - 2*A**14*L1 + A**12*L2 + 2*A**10*L1 + A**8,w**2 - w - 3 - 1/w + 2/w**2 + 2/w**3 + w**(-4),A**22 - A**21 - A**20 + 3*A**19 - A**18 - 3*A**17 + 3*A**16 - A**15 - 2*A**14 + 2*A**13 + A**12 + 2*A**11 - A**10 + A**9 - 5*A**7 + A**5 - 4*A**4 + A**2 - A - 1,6_254,6_156,False,False,True,unlikely
7_607,a=V(b0) b=X(a0 c0 d3 d2) c=X(b1 e3 f3 g0) d=X(g3 e0 b3 b2) e=X(d1 h0 f0 c1) f=X(e2 h2 g1 c2) g=X(c3 f2 h1 d0) h=X(e1 g2 f1 i0) i=V(h3) ['name'='7_607'],A**22 - 3*A**18 - A**16 + 4*A**14 + 5*A**12 - 2*A**10 - 5*A**8 - A**6 + 2*A**4 + A**2,0,A**10*L1 - 3*A**6*L1 - A**4*L2 + 4*A**2*L1 + 3*L2 + 2 - 2*L1/A**2 - 3*L2/A**4 - 2/A**4 - L1/A**6 + L2/A**8 + A**(-8) + L1/A**10,w**5 + w**4 - 3*w**3 - 4*w**2 + 3*w + 6 - 1/w - 2/w**2,-A**26 + 4*A**24 - 2*A**23 - 6*A**22 + 10*A**21 + 2*A**20 - 12*A**19 + 7*A**18 + 4*A**17 - 8*A**16 + 2*A**15 + 4*A**14 + 2*A**13 - 5*A**12 + 4*A**11 + 8*A**10 - 10*A**9 + 10*A**7 - 7*A**6 - 5*A**5 + 7*A**4 - 4*A**2 + A + 1,7_607,7_1776,False,False,True,unlikely
6_140,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 d1 b2) d=X(b3 c2 f3 f2) e=X(g3 g2 h0 c1) f=X(g1 g0 d3 d2) g=X(f1 f0 e1 e0) h=V(e2) ['name'='6_140'],-A**23 + A**19 - 2*A**15 + 2*A**11 - 2*A**7 - A**5 + A**3 + A,t - 2 + 1/t,A**(-4) - 1/A**8 + 2/A**12 - 2/A**16 + 2/A**20 + L1/A**22 - 1/A**24 - L1/A**26,3*w**2 + w - 4 - 1/w + 2/w**2,A**23 + 2*A**21 + 2*A**20 - A**19 + 2*A**18 + 2*A**17 - A**16 + A**15 + A**13 - A**12 + A**10 - 2*A**9 - A**8 + A**7 - A**6 - A**5 + A**4 - A**2 + 1,6_140,6_236,False,False,True,unlikely
7_429,a=V(b0) b=X(a0 c0 d3 d2) c=X(b1 d1 e3 f0) d=X(f3 c1 b3 b2) e=X(g3 g2 f1 c2) f=X(c3 e2 h0 d0) g=X(h3 h2 e1 e0) h=X(f2 i0 g1 g0) i=V(h1) ['name'='7_429'],-A**24 + 3*A**20 + 2*A**18 - 4*A**16 - 3*A**14 + 3*A**12 + 5*A**10 - A**8 - 4*A**6 - A**4 + A**2 + 1,t**2 - t - 1/t + t**(-2),-A**6*L1 + 3*A**2*L1 + 2 - 4*L1/A**2 - 3/A**4 + 3*L1/A**6 + L2/A**8 + 4/A**8 - L1/A**10 - L2/A**12 - 3/A**12 - L1/A**14 + A**(-16) + L1/A**18,-2*w**3 - 3*w**2 + 4*w + 7 - 3/w - 4/w**2 + w**(-3) + w**(-4),-2*A**27 + 3*A**26 + 4*A**25 - 9*A**24 + 5*A**23 + 10*A**22 - 13*A**21 + 10*A**19 - 6*A**18 - 3*A**17 + 4*A**16 + 6*A**15 - 5*A**14 - 2*A**13 + 12*A**12 - 6*A**11 - 9*A**10 + 11*A**9 - 10*A**7 + 5*A**6 + 5*A**5 - 5*A**4 - A**3 + 3*A**2 - 1,7_429,7_698,False,False,True,unlikely
6_225,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e0 b2) d=X(e3 f0 c1 b3) e=X(c2 g3 f1 d0) f=X(d1 e2 g1 g0) g=X(f3 f2 h0 e1) h=V(g2) ['name'='6_225'],A**16 + A**14 - A**12 - 3*A**10 + A**8 + 4*A**6 + 2*A**4 - 2*A**2 - 2,t**2 + t - 4 + 1/t + t**(-2),A**(-8) + L1/A**10 - 1/A**12 - 3*L1/A**14 + A**(-16) + 4*L1/A**18 + L2/A**20 + A**(-20) - 2*L1/A**22 - L2/A**24 - 1/A**24,2*w**4 + 2*w**3 - w**2 - 4*w - 2 + 3/w + 2/w**2 - 1/w**3,2*A**25 + A**24 - 2*A**23 + A**22 + 5*A**21 - 2*A**20 - 2*A**19 + 6*A**18 - A**17 - 3*A**16 + 3*A**15 - 2*A**12 + 4*A**11 - 5*A**9 + 4*A**8 + A**7 - 5*A**6 + 2*A**4 - 2*A**3 - A**2 + A + 1,6_225,6_470,False,False,True,unlikely
6_107,a=V(b0) b=X(a0 c0 d3 d2) c=X(b1 e0 e3 f0) d=X(f3 g3 b3 b2) e=X(c1 g2 g1 c2) f=X(c3 h0 g0 d0) g=X(f2 e2 e1 d1) h=V(f1) ['name'='6_107'],-A**18 - A**16 + 2*A**14 + 3*A**12 - 2*A**8 + A**4 - 1,-t**2 + 2*t - 2 + 2/t - 1/t**2,-L2 - L1/A**2 + L2/A**4 + A**(-4) + 3*L1/A**6 - 2*L1/A**10 + L1/A**14 - L1/A**18,-w**3 + w**2 + 3*w - 2/w + w**(-2) + w**(-3) - 1/w**4 - 1/w**5,-A**23 - A**22 + A**20 - A**18 + 3*A**17 + 2*A**16 - A**15 + 3*A**14 + 2*A**13 - A**12 + 2*A**11 + A**9 - 2*A**8 + A**6 - 3*A**5 + 2*A**3 - A**2 - A + 1,6_107,6_450,False,False,True,unlikely
6_109,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 e0 f0 b2) d=X(f3 g0 g3 b3) e=X(c1 g2 g1 f1) f=X(c2 e3 h0 d0) g=X(d1 e2 e1 d2) h=V(f2) ['name'='6_109'],A**12 + A**10 + A**8 - A**4 - A**2,t**2 + 2*t - 6 + 2/t + t**(-2),A**(-12) + L1/A**14 + L2/A**16 - L2/A**20 - L1/A**22,w**6 + w**5 - w - 1/w**2 + w**(-4),-A**20 - A**19 - A**18 - A**17 - A**16 - A**15 - A**14 - A**12 + A**7 + A**5 - A + 1,6_109,6_400,False,False,True,unlikely
7_872,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 f0 b2) d=X(b3 f3 g3 e0) e=X(d3 g2 h3 c1) f=X(c2 h2 i0 d1) g=X(h1 h0 e1 d2) h=X(g1 g0 f1 e2) i=V(f2) ['name'='7_872'],-A**23 + 2*A**19 - A**17 - 3*A**15 + 4*A**11 + A**9 - 3*A**7 - 2*A**5 + A**3 + A,t**2 + t - 4 + 1/t + t**(-2),A**2*L1 - 2*L1/A**2 + A**(-4) + 3*L1/A**6 + L2/A**8 - 1/A**8 - 4*L1/A**10 - 2*L2/A**12 + A**(-12) + 3*L1/A**14 + 2*L2/A**16 - L1/A**18 - L2/A**20,w**5 + w**4 - 3*w**3 - w**2 + 5*w + 1 - 4/w + w**(-3),-A**25 - 2*A**24 + 3*A**23 - 2*A**22 - 4*A**21 + 6*A**20 - 2*A**19 - 4*A**18 + 4*A**17 - A**16 - 2*A**15 - 2*A**14 + 2*A**13 - 4*A**11 + 3*A**10 + 2*A**9 - 5*A**8 + A**7 + 4*A**6 - 3*A**5 - A**4 + 3*A**3 - A**2 - A + 1,7_872,7_1914,False,False,True,unlikely
7_777,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 f0 e0 c1) e=X(d2 f3 g3 c2) f=X(d1 g2 h0 e1) g=X(h3 h2 f1 e2) h=X(f2 i0 g1 g0) i=V(h1) ['name'='7_777'],-A**20 + 2*A**16 + 2*A**14 - A**12 - 3*A**10 + 3*A**6 + A**4 - A**2 - 1,t**2 + t - 4 + 1/t + t**(-2),-A**2*L1 + 2*L1/A**2 + L2/A**4 + A**(-4) - L1/A**6 - 2*L2/A**8 - 1/A**8 + 2*L2/A**12 + A**(-12) + L1/A**14 - L2/A**16 - L1/A**18,-w**5 - w**4 + 2*w**3 + 4*w**2 - 3 - 1/w + w**(-2),A**23 + A**22 - 2*A**21 - A**20 + 5*A**19 - A**18 - 3*A**17 + 6*A**16 + A**15 - 2*A**14 + 3*A**13 - 3*A**10 + 2*A**9 + A**8 - 5*A**7 + 3*A**6 + 3*A**5 - 4*A**4 + 3*A**2 - A - 1,7_777,7_736,False,False,True,unlikely
7_1144,a=V(b0) b=X(a0 c0 d3 c1) c=X(b1 b3 e0 f0) d=X(f3 g0 e1 b2) e=X(c2 d2 h3 h2) f=X(c3 h1 g2 d0) g=X(d1 i0 f2 h0) h=X(g3 f1 e3 e2) i=V(g1) ['name'='7_1144'],A**19 - A**17 - 3*A**15 - A**13 + 3*A**11 + 2*A**9 - A**7 - 2*A**5 + A,0,-L1/A**2 + A**(-4) + 3*L1/A**6 + A**(-8) - 3*L1/A**10 - 2/A**12 + L1/A**14 + 2/A**16 - 1/A**20,-w**3 + 3*w + 2 - 3/w - 2/w**2 + w**(-3) + w**(-4),A**25 + A**24 - 2*A**23 - A**22 + 3*A**21 - 2*A**20 - 5*A**19 + 2*A**18 - 4*A**16 + A**15 - 3*A**12 + 2*A**11 + 2*A**10 - 4*A**9 + 3*A**8 + 3*A**7 - 3*A**6 - A**5 + 2*A**4 - 2*A**2 + 1,7_1144,7_1628,False,False,True,unlikely
7_439,a=V(b0) b=X(a0 c3 d3 d2) c=X(e3 f0 f3 b1) d=X(g0 e0 b3 b2) e=X(d1 h3 f1 c0) f=X(c1 e2 g1 c2) g=X(d0 f2 h1 h0) h=X(g3 g2 i0 e1) i=V(h2) ['name'='7_439'],A**22 - A**18 - A**16 + 2*A**14 + 3*A**12 - 3*A**8 - 2*A**6 + A**2 + 1,-t + 2 - 1/t,A**4 - 1 - L1/A**2 + 2/A**4 + 3*L1/A**6 - 3*L1/A**10 - 2/A**12 + A**(-16) + L1/A**18,-w**4 - w**3 + w**2 + 2*w + 1 - 2/w + w**(-3),A**27 - 3*A**25 - A**24 + 3*A**23 - 3*A**22 - 4*A**21 + 3*A**20 + A**19 - 3*A**18 + A**17 + A**16 - 3*A**14 + 2*A**13 + 2*A**12 - 5*A**11 + 3*A**10 + 2*A**9 - 4*A**8 - A**7 + 2*A**6 + A**5 - 2*A**4 + 2*A**2 - 1,7_439,7_286,False,False,True,unlikely
7_609,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 e3 f0 b2) d=X(g3 g2 h0 b3) e=X(h3 h2 f1 c1) f=X(c2 e2 g1 g0) g=X(f3 f2 d1 d0) h=X(d2 i0 e1 e0) i=V(h1) ['name'='7_609'],-A**16 - A**14 + A**12 + A**10 - A**6 + A**2 + 1,-2*t + 4 - 2/t,-A**28 - A**26*L1 + A**24 + A**22*L1 - A**18*L1 + A**14*L1 + A**12,-w**5 + w**3 + 1 - 1/w**2 - 1/w**3 + w**(-5) + w**(-6),-A**22 - A**21 + 2*A**20 - A**19 + A**17 + A**15 + 2*A**13 + A**12 + A**10 - 2*A**8 - A**6 - 2*A**5 - 2*A**4 - A**3 - A**2 - A - 1,7_609,7_1492,False,False,True,unlikely
7_443,a=V(b0) b=X(a0 c0 d3 e0) c=X(b1 f0 g3 d0) d=X(c3 g2 e1 b2) e=X(b3 d2 h3 f1) f=X(c1 e3 h2 g0) g=X(f3 h0 d1 c2) h=X(g1 i0 f2 e2) i=V(h1) ['name'='7_443'],-A**24 + 4*A**20 + 2*A**18 - 5*A**16 - 5*A**14 + 3*A**12 + 5*A**10 - 3*A**6 + A**2,0,-A**12 + A**8*L2 + 3*A**8 + 2*A**6*L1 - 2*A**4*L2 - 3*A**4 - 5*A**2*L1 + L2 + 2 + 5*L1/A**2 - 3*L1/A**6 + L1/A**10,w**4 + 2*w**3 - 3*w**2 - 5*w + 5 + 5/w - 3/w**2 - 3/w**3 + w**(-4) + w**(-5),A**26 - A**25 - 4*A**24 + 3*A**23 + 6*A**22 - 7*A**21 - 5*A**20 + 14*A**19 - 2*A**18 - 13*A**17 + 11*A**16 + 2*A**15 - 10*A**14 + 2*A**13 + 4*A**12 - 2*A**11 - 9*A**10 + 7*A**9 + 5*A**8 - 15*A**7 + 4*A**6 + 11*A**5 - 10*A**4 - 3*A**3 + 8*A**2 - 3,7_443,7_881,False,False,True,unlikely
6_321,a=V(b0) b=X(a0 c3 d3 d2) c=X(e3 f0 f3 b1) d=X(g3 e0 b3 b2) e=X(d1 g2 f1 c0) f=X(c1 e2 g0 c2) g=X(f2 h0 e1 d0) h=V(g1) ['name'='6_321'],-A**18 + 2*A**14 - 3*A**10 - A**8 + 4*A**6 + 3*A**4 - A**2 - 2,t - 2 + 1/t,-A**12 + 2*A**8 - 3*A**4 - A**2*L1 + 4 + 3*L1/A**2 - 1/A**4 - 2*L1/A**6,w**4 - 3*w**2 - w + 5 + 3/w - 2/w**2 - 2/w**3,2*A**24 - A**23 - 4*A**22 + 3*A**21 + A**20 - 6*A**19 + 3*A**18 + 3*A**17 - 3*A**16 + 2*A**15 + 2*A**14 + 3*A**13 - 2*A**12 + 2*A**11 + 5*A**10 - 4*A**9 + 5*A**7 - 3*A**6 - 3*A**5 + 2*A**4 - 2*A**2 + 1,6_321,6_380,False,False,True,unlikely
5_97,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 e0 e3 b2) d=X(f3 f2 e1 b3) e=X(c1 d2 f1 c2) f=X(g0 e2 d1 d0) g=V(f0) ['name'='5_97'],-A**19 - A**17 + A**15 + 2*A**13 - 2*A**9 + A**5 - A,t - 2 + 1/t,A**10*L1 + A**8 - A**6*L1 - 2*A**4 + 2 - 1/A**4 + A**(-8),-w**2 + w + 4 - 1/w - 2/w**2,-A**20 + A**18 - A**16 + A**15 - 2*A**13 + A**12 - A**10 - A**8 - 2*A**6 + A**4 - 2*A**3 + A - 1,5_97,5_7,False,False,True,unlikely
5_20,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 d1 b2) d=X(b3 c2 f0 e0) e=X(d3 f2 f1 c1) f=X(d2 e2 e1 g0) g=V(f3) ['name'='5_20'],A**16 + A**14 - 2*A**10 + 2*A**6 + A**4 - A**2 - 1,t - 2 + 1/t,A**(-8) + L1/A**10 - 2*L1/A**14 + 2*L1/A**18 + A**(-20) - L1/A**22 - 1/A**24,w**4 + w**3 - 2*w - 1 + 2/w + w**(-2) - 1/w**3,A**21 + A**20 + 3*A**17 + A**16 + 3*A**14 + A**13 - A**12 + A**11 - A**10 - 2*A**8 - 3*A**5 + A**4 + A**3 - A**2 + 1,5_20,5_106,False,False,True,unlikely
7_445,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 e3 b2) d=X(b3 f0 f3 e1) e=X(c1 d3 g3 c2) f=X(d1 h0 h3 d2) g=X(i0 h2 h1 e2) h=X(f1 g2 g1 f2) i=V(g0) ['name'='7_445'],-A**27 + A**23 + A**21 - 2*A**19 - 2*A**17 + 2*A**15 + 3*A**13 - A**11 - 3*A**9 + 2*A**5 - A,-2*t + 4 - 2/t,A**12 - A**8 - A**6*L1 + 2*A**4 + 2*A**2*L1 - 2 - 3*L1/A**2 + A**(-4) + 3*L1/A**6 - 2*L1/A**10 + L1/A**14,-2*w**4 - 2*w**3 + 3*w**2 + 4*w - 1 - 4/w + w**(-2) + 2/w**3,A**25 - 2*A**23 + 2*A**21 - 3*A**20 - 2*A**19 + 4*A**18 - 3*A**16 + 3*A**15 + A**14 - 5*A**13 + A**11 - 3*A**10 - A**9 + A**8 + 3*A**7 - 4*A**6 + 5*A**4 - 4*A**3 + 2*A - 2,7_445,7_569,False,False,True,unlikely
7_446,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e0 b2) d=X(f3 f2 c1 b3) e=X(c2 g0 h3 h2) f=X(i3 i2 d1 d0) g=V(e1) h=X(i1 i0 e3 e2) i=X(h1 h0 f1 f0) ['name'='7_446'],-A**24 - A**22 + A**20 + 2*A**18 - A**16 - 2*A**14 + A**12 + 2*A**10 - 2*A**6 + A**2 + 1,-t + 2 - 1/t,-A**36 - A**34*L1 + A**32 + 2*A**30*L1 - A**28 - 2*A**26*L1 + A**24 + 2*A**22*L1 - 2*A**18*L1 + A**14*L1 + A**12,-w**5 + w**4 + 2*w**3 - w**2 - 2*w + 1 + 2/w - 1/w**2 - 2/w**3 + w**(-5) + w**(-6),-A**27 - A**24 + A**23 + A**22 - 3*A**21 + 3*A**20 + 2*A**19 - 2*A**18 + 2*A**17 + A**16 + 2*A**15 - A**14 + A**13 + 2*A**12 - 3*A**11 - A**10 + A**9 - 3*A**8 - 2*A**7 + A**6 - A**5 - 3*A**4 - A - 1,7_446,7_409,False,False,True,unlikely
7_598,a=V(b0) b=X(a0 c0 d3 c1) c=X(b1 b3 e0 d0) d=X(c3 f3 g3 b2) e=X(c2 g2 h3 h2) f=X(h1 h0 g0 d1) g=X(f2 i0 e1 d2) h=X(f1 f0 e3 e2) i=V(g1) ['name'='7_598'],-2*A**18 - A**16 + 3*A**14 + 4*A**12 - A**10 - 4*A**8 - A**6 + 2*A**4 + A**2,-2*t + 4 - 2/t,-2*A**18*L1 - A**16 + 3*A**14*L1 + 4*A**12 - A**10*L1 - 4*A**8 - A**6*L1 + 2*A**4 + A**2*L1,-w**4 - w**3 + 2*w**2 - w - 3 + 3/w + 4/w**2 - 1/w**3 - 1/w**4,A**26 - 2*A**24 + 3*A**22 - 2*A**21 - 5*A**20 + 5*A**19 + 2*A**18 - 7*A**17 + 4*A**16 + 3*A**15 - 4*A**14 + A**13 + 2*A**12 + 2*A**11 - 4*A**10 + 2*A**9 + 5*A**8 - 6*A**7 + 7*A**5 - 2*A**4 - 2*A**3 + 3*A**2 + A - 1,7_598,7_1217,False,False,True,unlikely
4_6,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 e3 b2) d=X(b3 e2 f0 e1) e=X(c1 d3 d1 c2) f=V(d2) ['name'='4_6'],A**15 - A**11 - A**9 + A**7 + A**5 - A**3 - A,-2*t + 4 - 2/t,-A**18*L1 + A**14*L1 + A**12 - A**10*L1 - A**8 + A**6*L1 + A**4,-2*w - 1 + 2/w + 2/w**2,A**18 - A**16 - A**13 + A**12 + A**11 + A**9 - A**8 - 2*A**6 - A**5 - 2*A**3 - A**2 - 1,4_6,4_8,False,False,True,unlikely
